Student_ID,Age,Marks,Department
1085,23.0,92.0,aiml
1086,24.0,61.0,CSE
1087,24.0,66.0,ME
1088,18.0,92.0,AIML
1089,,40.0,ECE
1090,20.0,,AUTOMATION
1091,21.0,92.0,CSE
1092,19.0,91.0,ECE
1093,22.0,88.0,AIML
1094,20.0,69.0,nan
1095,19.0,52.0,AUTOMATION
1096,24.0,54.0,ECE
1097,19.0,92.0,AIML
1098,23.0,98.0,ECE
1099,21.0,89.0,me
1100,20.0,45.0,CSE
