Student_ID,Age,Marks,Department
1069,24.0,92.0,Computer Science
1070,19.0,89.0,Physics
1071,24.0,82.0,Physics
1072,22.0,,Biology
1073,27.0,41.0,Mathematics
1074,29.0,48.0,Mathematics
1075,24.0,49.0,Computer Science
1076,23.0,89.0,Biology
1077,28.0,48.0,nan
1078,27.0,76.0,Physics
1079,25.0,61.0,Physics
1080,27.0,76.0,Physics
1081,,42.0,Physics
1082,19.0,75.0,nan
1083,23.0,61.0,Biology
1084,,97.0,Computer Science
1085,22.0,62.0,Computer Science
1086,19.0,70.0,Physics
1087,26.0,84.0,Physics
1088,18.0,78.0,Physics
1089,19.0,46.0,Computer Science
1090,21.0,89.0,Biology
1091,20.0,79.0,Computer Science
1092,,,Biology
1093,24.0,75.0,Chemistry
1094,-5.0,150.0,Physics
1095,21.0,43.0,Mathematics
1096,23.0,,Physics
1097,24.0,42.0,Physics
1098,25.0,79.0,Chemistry
1099,26.0,52.0,Chemistry
1100,18.0,60.0,Chemistry
776,21.0,71.0,Physics
977,27.0,61.0,Computer Science
266,,51.0,Mathematics
457,20.0,92.0,Mathematics
1066,27.0,70.0,Chemistry
443,29.0,82.0,Physics
707,29.0,52.0,Mathematics
344,27.0,86.0,Computer Science
271,20.0,58.0,Mathematics
1052,24.0,93.0,Physics
460,,78.0,Biology
807,29.0,47.0,Biology
159,,,Physics
391,22.0,79.0,Mathematics
713,20.0,81.0,Physics
915,29.0,94.0,Biology
598,28.0,65.0,Chemistry
1033,29.0,85.0,Computer Science
252,18.0,70.0,Physics
556,29.0,40.0,Biology
